279375727   20.7772681	40.6187720
697982339	20.7866223	40.6195442	
697982340	20.7868729	40.6195880	
697982342	20.7871710	40.6195199	
697982343	20.7868639	40.6198525	
697982344	20.7868811	40.6198471	
697982345	20.7866118	40.6234544	
697982347	20.7884615	40.6235183	
697982348	20.7884621	40.6233308	
697982355	20.7900248	40.6313344	
697982356	20.7904905	40.6306711	
697982357	20.7915775	40.6303870	
697982359	20.7951157	40.6310574	
697982363	20.7864449	40.6370098	
697982365	20.7871586	40.6347935	
697982366	20.7872215	40.6335169	
697982367	20.7877500	40.6339658	
697982368	20.7924956	40.6335419	
697982370	20.7939518	40.6345290	
697982371	20.7924508	40.6346393	
697982372	20.7925635	40.6337372	
697982374	20.7915443	40.6365287	
697982375	20.7922598	40.6356712	
697982376	20.7890951	40.6368578	
697982377	20.7910384	40.6368366	
697982379	20.7966163	40.6359027	
697982380	20.7955436	40.6358498	
697982381	20.7977055	40.6349341	
711490124	20.7734669	40.6108234	
711490207	20.7709894	40.6124308	
711490208	20.7712917	40.6123600	
711490213	20.7724748	40.6131411	
711490215	20.7713455	40.6128511	
711490224	20.7712893	40.6122619	
711490244	20.7741192	40.6108850	
711490264	20.7787395	40.6112733	
711490269	20.7743936	40.6131614	
711490286	20.7722100	40.6129676	
711490291	20.7731629	40.6127742	
711490294	20.7734970	40.6132143	
711490296	20.7734174	40.6128218	
711490301	20.7702245	40.6157843	
711490312	20.7728792	40.6135648	
711490314	20.7727837	40.6135677	
711490321	20.7747584	40.6152834	
711490337	20.7740598	40.6160667	
711490342	20.7743010	40.6157243	
711490343	20.7747907	40.6151975	
711490345	20.7746084	40.6160787	
711490356	20.7797263	40.6094117	
711490383	20.7827293	40.6080668	
711490400	20.7844799	40.6059920	
711490412	20.7845860	40.6076127	
711490414	20.7850018	40.6076583	
711490417	20.7839929	40.6075723	
711490424	20.7807672	40.6107702	
711490425	20.7834440	40.6096780	
711490428	20.7835914	40.6094091	
711490435	20.7835046	40.6091187	
711490442	20.7839582	40.6090005	
711490452	20.7760253	40.6110826	
711490483	20.7753503	40.6135205	
711490511	20.7840228	40.6118725	
711490560	20.7737074	40.6162894	
711490696	20.7896252	40.6082651	
711490707	20.7877222	40.6095127	
711506950	20.7776161	40.6132508	
711506952	20.7797157	40.6117687	
711506957	20.7779535	40.6135358	
711506972	20.7799735	40.6180387	
711506978	20.7815727	40.6119782	
711506985	20.7813415	40.6115890	
711506988	20.7810549	40.6111773	
711507002	20.7845011	40.6138261	
711507007	20.7820894	40.6145963	
711507008	20.7827768	40.6138657	
711507009	20.7835145	40.6140559	
711507031	20.7809551	40.6166593	
711507035	20.7829085	40.6207104	
711507037	20.7828745	40.6225620	
711507054	20.7901311	40.6108744	
711507061	20.7898068	40.6110090	
711507065	20.7899046	40.6125165	
711507067	20.7893887	40.6123822	
711507078	20.7862731	40.6149855	
711507097	20.7869054	40.6174190	
711733315	20.7771024	40.6173648	
711733316	20.7763932	40.6163870	
727739931	20.7746951	40.6165014	
727739992	20.7747481	40.6162495	
727740091	20.7750121	40.6161785	
727740103	20.7743898	40.6166656	
727740115	20.7746507	40.6163412	
727740121	20.7792751	40.6168512	
729634664	20.7825842	40.6183656	
729634669	20.7794704	40.6183398	
1349006271	20.7705035	40.6128423	
1349006272	20.7701465	40.6135886	
1349006273	20.7703190	40.6131422	
1350492991	20.7772019	40.6158913	Korçë
1872619399	20.7828657	40.6226435	
1872619430	20.7829207	40.6222290	
1872619443	20.7805200	40.6187226	
1872619447	20.7828145	40.6231172	
2045036955	20.7844085	40.6104591	
2045046847	20.7871423	40.6097322	
2045046857	20.7884049	40.6083490	
2045046862	20.7888570	40.6085385	
2045046877	20.7905126	40.6094483	
2045046898	20.7903507	40.6093348	
2045046902	20.7859727	40.6096749	
2045046905	20.7872052	40.6099783	
2045046911	20.7853515	40.6100034	
2045046914	20.7863311	40.6103895	
2045046933	20.7878644	40.6115224	
2045084531	20.7885863	40.5995143	
2045084532	20.7884844	40.5998933	
2045084533	20.7866332	40.6004975	
2045084534	20.7876786	40.6003927	
2045084535	20.7882900	40.6003711	
2045084537	20.7861770	40.6007197	
2045084539	20.7860010	40.6010289	
2045084540	20.7856695	40.6011817	
2045084541	20.7852541	40.6017734	
2045084542	20.7850156	40.6019345	
2045084544	20.7848909	40.6024062	
2045084545	20.7848316	40.6025984	
2045084546	20.7847442	40.6025963	
2045084547	20.7844849	40.6029637	
2045084549	20.7871649	40.6045463	
2045084550	20.7839626	40.6049754	
2045084551	20.7869424	40.6053448	
2045084552	20.7868134	40.6054345	
2045084553	20.7867994	40.6056671	
2045084554	20.7865907	40.6057834	
2045084560	20.7862298	40.6058756	
2045084568	20.7858956	40.6059615	
2045084570	20.7846976	40.6060028	
2045084592	20.7858504	40.6062502	
2045084595	20.7852923	40.6063914	
2045084607	20.7883007	40.6088601	
2045084608	20.7856701	40.6098278	
2048629755	20.7879409	40.6087895	
2048629783	20.7799984	40.6120940	
2048629800	20.7765112	40.6135250	
2048629805	20.7764495	40.6139972	
2048629808	20.7766265	40.6143265	
2048629818	20.7768535	40.6151750	
2048629819	20.7769121	40.6153384	
2048629853	20.7758106	40.6162243	
2048629856	20.7775573	40.6164346	
2048629857	20.7775841	40.6164353	
2048629858	20.7775312	40.6164390	
2048629859	20.7776099	40.6164410	
2048629860	20.7775072	40.6164481	
2048629861	20.7776329	40.6164515	
2048629862	20.7776518	40.6164659	
2048629863	20.7774719	40.6164784	
2048629864	20.7776654	40.6164834	
2048629865	20.7774628	40.6164975	
2048629868	20.7774602	40.6165177	
2048629869	20.7776735	40.6165233	
2048629870	20.7774643	40.6165378	
2048629871	20.7776676	40.6165432	
2048629872	20.7774748	40.6165565	
2048629873	20.7776553	40.6165613	
2048629874	20.7774912	40.6165727	
2048629875	20.7776375	40.6165765	
2048629876	20.7775123	40.6165852	
2048629877	20.7776153	40.6165879	
2048629878	20.7775369	40.6165933	
2048629880	20.7775634	40.6165966	
2048629881	20.7760138	40.6166900	
2050375091	20.8007173	40.6010393	
2050375093	20.8010255	40.6014026	
2050375095	20.8011210	40.6015391	
2050375097	20.8013429	40.6017664	
2050375098	20.8014914	40.6018938	
2050375100	20.8015513	40.6019835	
2050375102	20.8016542	40.6021893	
2050375104	20.8018955	40.6026241	
2050375106	20.8022332	40.6031126	
2050375107	20.8023460	40.6032563	
2050375108	20.8023663	40.6033106	
2050375109	20.8023722	40.6033670	
2050375110	20.8023273	40.6036766	
2050375111	20.8022699	40.6039732	
2050375112	20.8022389	40.6041282	
2050375114	20.8020443	40.6044095	
2050375115	20.7916741	40.6044463	
2050375119	20.8018658	40.6045801	
2050375121	20.7936809	40.6047686	
2050375123	20.8015982	40.6047760	
2050375125	20.8014588	40.6048658	
2050375127	20.8011683	40.6050210	
2050375129	20.8008356	40.6052675	
2050375132	20.8007513	40.6053477	
2050375134	20.7884502	40.6055631	
2050375137	20.8006702	40.6055329	
2050375140	20.8006708	40.6056575	
2050375160	20.8006464	40.6058913	
2050375163	20.7912433	40.6059982	
2050375166	20.8005237	40.6061588	
2050375170	20.8004574	40.6062467	
2050375173	20.7863640	40.6063150	
2050375177	20.7866779	40.6063526	
2050375182	20.7940647	40.6064443	
2050375185	20.8003726	40.6063542	
2050375188	20.8001855	40.6066311	
2050375192	20.8000863	40.6067463	
2050375196	20.7999840	40.6068293	
2050375199	20.7998743	40.6068896	
2050375205	20.7993042	40.6070821	
2050375208	20.7909407	40.6070383	
2050375215	20.7985767	40.6072478	
2050375218	20.7817761	40.6073480	
2050375221	20.7981623	40.6073445	
2050375225	20.7936393	40.6074717	
2050375229	20.7975256	40.6076042	
2050375233	20.7973671	40.6076550	
2050375255	20.7968109	40.6078526	
2050375261	20.7824227	40.6082004	
2050375263	20.7958701	40.6083128	
2050375267	20.7957099	40.6083531	
2050375271	20.7956173	40.6083808	
2050375274	20.7953873	40.6084647	
2050375276	20.7790655	40.6085334	
2050375279	20.7947746	40.6086251	
2050375281	20.7844062	40.6086651	
2050375284	20.7942696	40.6087031	
2050375288	20.7938053	40.6087494	
2050375291	20.7842100	40.6087578	
2050375294	20.7904707	40.6087116	
2050375297	20.7932704	40.6087816	
2050375300	20.7771344	40.6087989	
2050375303	20.7929584	40.6087993	
2050375306	20.7810348	40.6088141	
2050375309	20.7925478	40.6088831	
2050375318	20.7832052	40.6091265	
2050375321	20.7774069	40.6091986	
2050375349	20.7774401	40.6092599	
2050375366	20.7774283	40.6092995	
2050375370	20.7886741	40.6090523	
2050375378	20.7835903	40.6095086	
2050375384	20.7835278	40.6096333	
2050375390	20.7811295	40.6096166	
2050375393	20.7809769	40.6096222	
2050375396	20.7812292	40.6096371	
2050375402	20.7808330	40.6096474	
2050375407	20.7814173	40.6097416	
2050375410	20.7765517	40.6096796	
2050375416	20.7764767	40.6097911	
2050375420	20.7801510	40.6099658	
2050375422	20.7845171	40.6098928	
2050375426	20.7844842	40.6100364	
2050375428	20.7764790	40.6101300	
2050375430	20.7802446	40.6100879	
2050375433	20.7764918	40.6102866	
2050375436	20.7820135	40.6102556	
2050375438	20.7765577	40.6103996	
2050375444	20.7769633	40.6106498	
2050375447	20.7809244	40.6107053	
2050375450	20.7768576	40.6106972	
2050375453	20.7824664	40.6108633	
2050375456	20.7765270	40.6108453	
2050375458	20.7843266	40.6108515	
2050375461	20.7822778	40.6108932	
2050375464	20.7801541	40.6110198	
2050375467	20.7769104	40.6111550	
2050375470	20.7826635	40.6111448	
2050375473	20.7770488	40.6112833	
2050375476	20.7823266	40.6112953	
2050375507	20.7842284	40.6113127	
2050375510	20.7775701	40.6113037	
2050375513	20.7816489	40.6113506	
2050375516	20.7771249	40.6113219	
2050375520	20.7823767	40.6113670	
2050375524	20.7793401	40.6113655	
2050375527	20.7804502	40.6114375	
2050375530	20.7812487	40.6114443	
2050375533	20.7771754	40.6114662	
2050375536	20.7828944	40.6114551	
2050375539	20.7818317	40.6116094	
2050375542	20.7786793	40.6116850	
2050375545	20.7822349	40.6117146	
2050375549	20.7841131	40.6117186	
2050375553	20.7831058	40.6117590	
2050375556	20.7807258	40.6117865	
2050375559	20.7819783	40.6118169	
2050375568	20.7782637	40.6119587	
2050375571	20.7824443	40.6120250	
2050375574	20.7833144	40.6120484	
2050375577	20.7772286	40.6120575	
2050375582	20.7810398	40.6121843	
2050375586	20.7826688	40.6123181	
2050375588	20.7835161	40.6123431	
2050375592	20.7787920	40.6124197	
2050375596	20.7802737	40.6124711	
2050375599	20.7836223	40.6124884	
2050375611	20.7828757	40.6125836	
2050375614	20.7820136	40.6126184	
2050375617	20.7771362	40.6126755	
2050375620	20.7791433	40.6127085	
2050375634	20.7768849	40.6127103	
2050375641	20.7815652	40.6128533	
2050375644	20.7821882	40.6128446	
2050375647	20.7754871	40.6129874	
2050375653	20.7806654	40.6129706	
2050375656	20.7779948	40.6129692	
2050375662	20.7795004	40.6130231	
2050375665	20.7808198	40.6132060	
2050375679	20.7783414	40.6132653	
2050375683	20.7797742	40.6133343	
2050375686	20.7765628	40.6133939	
2050375692	20.7778524	40.6134436	
2050375698	20.7790685	40.6136172	
2050375714	20.7753077	40.6138488	
2050375717	20.7756699	40.6138829	
2050375734	20.7766071	40.6142637	
2050375738	20.7772030	40.6142691	
2050375759	20.7792379	40.6144811	
2050375761	20.7792696	40.6144828	
2050375764	20.7792091	40.6144842	
2050375768	20.7792941	40.6144911	
2050375771	20.7791822	40.6144928	
2050375773	20.7793180	40.6145038	
2050375776	20.7791590	40.6145062	
2050375779	20.7793370	40.6145205	
2050375783	20.7791409	40.6145234	
2050375785	20.7793499	40.6145403	
2050375788	20.7791290	40.6145437	
2050375791	20.7793560	40.6145620	
2050375793	20.7791241	40.6145654	
2050375796	20.7793547	40.6145841	
2050375799	20.7791265	40.6145875	
2050375802	20.7793463	40.6146052	
2050375805	20.7791360	40.6146084	
2050375808	20.7793311	40.6146241	
2050375811	20.7791521	40.6146268	
2050375814	20.7793103	40.6146396	
2050375817	20.7791738	40.6146416	
2050375845	20.7792850	40.6146506	
2050375848	20.7791995	40.6146519	
2050375851	20.7792570	40.6146565	
2050375854	20.7792279	40.6146569	
2050375863	20.7763032	40.6154587	
2050375866	20.7764335	40.6154448	
2050375869	20.7760908	40.6154862	
2050375872	20.7757698	40.6155290	
2050375875	20.7756480	40.6155388	
2050375878	20.7770209	40.6155498	
2050375886	20.7756729	40.6162638	
2050375889	20.7753695	40.6162978	
2050375892	20.7751974	40.6162721	
2078046313	20.7908730	40.6039256	
2078046314	20.7886415	40.6039485	
2078046315	20.7891811	40.6040370	
2078046316	20.7908129	40.6041413	
2078046317	20.7897552	40.6041313	
2078046318	20.7872603	40.6041969	
2078046319	20.7885203	40.6044330	
2078046321	20.7910843	40.6046239	
2078046323	20.7887741	40.6054041	
2078046324	20.7887413	40.6056061	
2078046325	20.7881510	40.6056581	
2078046327	20.7898443	40.6057812	
2078046328	20.7903456	40.6058587	
2078046329	20.7908092	40.6059317	
2078046330	20.7884600	40.6066445	
2078046331	20.7900299	40.6069048	
2078046332	20.7904733	40.6069695	
2078046333	20.7877605	40.6071633	
2078046335	20.7882238	40.6074793	
2078046336	20.7887259	40.6077460	
2078046338	20.7901078	40.6082161	
2078046339	20.7900904	40.6082528	
2078050495	20.7809511	40.6066778	
2078050496	20.7804874	40.6069535	
2078475652	20.7881598	40.5994044	
2078475653	20.7872947	40.5992692	
2078475654	20.7860193	40.6000672	
2078475655	20.7851474	40.6006103	
2078475656	20.7849468	40.6007005	
2078475657	20.7810420	40.6027988	
2078475658	20.7800120	40.6033649	
2078475660	20.7764797	40.6051779	
2078475661	20.7764272	40.6051909	
2078477280	20.7873691	40.6037937	
2078477281	20.7907385	40.6042971	
2078478731	20.7832374	40.6049084	
2078478732	20.7835523	40.6053452	
2078478733	20.7835748	40.6054141	
2079899022	20.7753630	40.6157713	
2079899026	20.7753365	40.6157837	
2079899029	20.7754894	40.6157899	
2079899033	20.7755118	40.6158162	
2079899036	20.7753100	40.6159199	
2079899039	20.7754833	40.6159291	
2079899042	20.7753488	40.6159369	
2079899045	20.7754425	40.6159508	
2079913812	20.7782609	40.6152718	
2079913816	20.7790689	40.6161952	
2079913822	20.7774749	40.6158437	
2079913824	20.7774068	40.6161121	
2079913826	20.7791315	40.6163349	
2079913828	20.7775735	40.6163679	
2079913829	20.7776743	40.6164298	
2079913831	20.7790863	40.6166698	
2079915561	20.7794923	40.6162242	
2079915562	20.7797606	40.6164560	
2079924114	20.7802515	40.6161295	
2079924115	20.7806785	40.6164457	
2079924773	20.7807901	40.6165319	
2079924774	20.7811643	40.6168181	
2079924775	20.7787691	40.6177835	
2079924776	20.7791994	40.6180300	
2079975601	20.7784624	40.6175489	
2079975602	20.7791467	40.6180592	
2128090704	20.7836346	40.6140731
2265701080	20.7921630	40.6045182	
2265701081	20.7928172	40.6046428	
2265701082	20.7933383	40.6047137	
2265701085	20.7917638	40.6060822	
2265701086	20.7924113	40.6061830	
2265701087	20.7928561	40.6062540	
2265701088	20.7914945	40.6071315	
2265701089	20.7921341	40.6072316	
2265701090	20.7926020	40.6073072	
2297285204	20.8023526	40.6035901	
2297285230	20.8013568	40.6049123	
2297285272	20.8005816	40.6060750	
2297285283	20.8002961	40.6064563	
2297295307	20.7876318	40.6159100	
2297295315	20.7879361	40.6161620	
2297295322	20.7886150	40.6166421	
2297295324	20.7889052	40.6168646	
2297295332	20.8033785	40.6172059	
2297295334	20.8036493	40.6172326	
2297295336	20.8029614	40.6172260	
2297295338	20.8043645	40.6172408	
2297295340	20.8045104	40.6172346	
2297295342	20.7894361	40.6172478	
2297295343	20.8038747	40.6172592	
2297295345	20.8047702	40.6172824	
2297295347	20.8026435	40.6172850	
2297295349	20.7896690	40.6173613	
2297295351	20.8023376	40.6173898	
2297295353	20.7899729	40.6174218	
2297295356	20.8055452	40.6174570	
2297295358	20.8057657	40.6174658	
2297295360	20.8058673	40.6174680	
2297295362	20.7903501	40.6174967	
2297295364	20.8019641	40.6175119	
2297295367	20.7905793	40.6175627	
2297295369	20.8013189	40.6176565	
2297295371	20.7906751	40.6176420	
2297295374	20.8008117	40.6177784	
2297295376	20.7907186	40.6177808	
2297295378	20.8006067	40.6178650	
2297295380	20.7907737	40.6178579	
2297295382	20.7908985	40.6178887	
2297295384	20.7911405	40.6179673	
2297295385	20.7914295	40.6180917	
2297295387	20.8001525	40.6181045	
2297295390	20.7999482	40.6181977	
2297295392	20.7918771	40.6182767	
2297295395	20.7995122	40.6183279	
2297295397	20.7921766	40.6183751	
2297295400	20.7923381	40.6184294	
2297295402	20.7990409	40.6184609	
2297295405	20.7985838	40.6185519	
2297295408	20.7980735	40.6186190	
2297295410	20.7978195	40.6186394	
2297295412	20.7971744	40.6186287	
2297295415	20.7975209	40.6186368	
2297295417	20.7926597	40.6186602	
2297295419	20.7970068	40.6186598	
2297295422	20.7933266	40.6187101	
2297295424	20.7931382	40.6187167	
2297295427	20.7927699	40.6187058	
2297295430	20.7928599	40.6187168	
2297295432	20.7967718	40.6187319	
2297295434	20.7935234	40.6187872	
2297295437	20.7937024	40.6189437	
2297295440	20.7962159	40.6189369	
2297295441	20.7938049	40.6189938	
2297295444	20.7941287	40.6190370	
2297295447	20.7957542	40.6190688	
2297295472	20.7946455	40.6190929	
2297295475	20.7954165	40.6191058	
2297295478	20.7950173	40.6191078	
2297304096	20.8016135	40.6020983	
2297313047	20.7800355	40.6169564	
2297313048	20.7804022	40.6172946	
2297313050	20.7818412	40.6173759	
2297313051	20.7807009	40.6175821	
2297313052	20.7814891	40.6176019	
2297313054	20.7818752	40.6178478	
2297313055	20.7810664	40.6178426	
2297313056	20.7809993	40.6178758	
2297313057	20.7823743	40.6179450	
2297313059	20.7821151	40.6180904	
2297313060	20.7802669	40.6182265	
2297313063	20.7809124	40.6188714	
2297313069	20.7779703	40.6187535	
2299482100	20.7828645	40.6193168	
2299483919	20.7828219	40.6190156	
2299485069	20.7859599	40.6147715	
2299485070	20.7858115	40.6149086	
2299485071	20.7854494	40.6147744	
2299485072	20.7859161	40.6150781	
2299485073	20.7859544	40.6151642	
2299485074	20.7853005	40.6151076	
2299485077	20.7860480	40.6154093	
2299485078	20.7860806	40.6154913	
2299485080	20.7861894	40.6157602	
2299485081	20.7863150	40.6160155	
2299485082	20.7864490	40.6163134	
2299485083	20.7865622	40.6166514	
2299485084	20.7866784	40.6170149	
2299485085	20.7866898	40.6171378	
2299485086	20.7852148	40.6178928	
2299485087	20.7866332	40.6179559	
2299485089	20.7846376	40.6180641	
2299485090	20.7827149	40.6186931	
2299491852	20.7850242	40.6156268	
2299491854	20.7862756	40.6159401	
2299491856	20.7857271	40.6161610	
2299491868	20.7828467	40.6156030	
2299491870	20.7874728	40.6165854	
2299491874	20.7876514	40.6168202	
2299491876	20.7878100	40.6169186	
2299491879	20.7833505	40.6169760	
2299491883	20.7822084	40.6177518	
2442024470	20.7766736	40.6148487	
2442024473	20.7763016	40.6149246	
2442024475	20.7747405	40.6153780	
2442024477	20.7765228	40.6154408	
2442024479	20.7768702	40.6154694	
2442024485	20.7751580	40.6155026	
2442024495	20.7799961	40.6180079	
2442024497	20.7749830	40.6159677	
2442024500	20.7749811	40.6160874	
2442024502	20.7795624	40.6165993	
2455324332	20.7829268	40.6221350	
2455324344	20.7829505	40.6217604	
2455324348	20.7829646	40.6212805	
2455324352	20.7829193	40.6208848	
2455324357	20.7828926	40.6204064	
2455324365	20.7863751	40.6192942	
2455324367	20.7828805	40.6199831	
2455324372	20.7865315	40.6195326	
2455324373	20.7828611	40.6192887	
2455324375	20.7853177	40.6187299	
2455324377	20.7828683	40.6194640	
2455324382	20.7864427	40.6188416	
2455324388	20.7845609	40.6184980	
2455324390	20.7852728	40.6182922	
2455324392	20.7828276	40.6229960	
2455324399	20.7828839	40.6202083	
2455324403	20.7871990	40.6203356	
2455324410	20.7873033	40.6205307	
2455324416	20.7857718	40.6196366	
2455324418	20.7856863	40.6193745	
2455324420	20.7854757	40.6190201	
2455324422	20.7851809	40.6175777	
2455324425	20.7846116	40.6176446	
2455324427	20.7859051	40.6175277	
2455324436	20.7836832	40.6175481	
2455324445	20.7856665	40.6189767	
2455324447	20.7858144	40.6179040	
2455324449	20.7859861	40.6170822	
2455324451	20.7844705	40.6173228	
2455324453	20.7844399	40.6172424	
2455324454	20.7854708	40.6171322	
2455324464	20.7829856	40.6161003	
2455324466	20.7831865	40.6163612	
2455324468	20.7856679	40.6160226	
2455324470	20.7842504	40.6168095	
2455324472	20.7849718	40.6183780	
2455324473	20.7844056	40.6167981	
2455324475	20.7840826	40.6156213	
2455324477	20.7840348	40.6152494	
2455324480	20.7835992	40.6143573	
2455324485	20.7822153	40.6159355	
2455324487	20.7816895	40.6162240	
2455324488	20.7817143	40.6165055	
2455324503	20.7809651	40.6159645	
2455324504	20.7821689	40.6155470	
2455324506	20.7825693	40.6153604	
2455324508	20.7807544	40.6154854	
2455324512	20.7813379	40.6152417	
2455324514	20.7815879	40.6151627	
2455324521	20.7817329	40.6151228	
2455324523	20.7819607	40.6151229	
2455324525	20.7820517	40.6151250	
2455324527	20.7822778	40.6150120	
2455324528	20.7829156	40.6134155	
2455324536	20.7832239	40.6152688	
2455324538	20.7832411	40.6150591	
2455324540	20.7833205	40.6148109	
2455324541	20.7834840	40.6145899	
2455324543	20.7836980	40.6140698	
2455409600	20.7789815	40.6138906	Radio Korça
2455409610	20.7789379	40.6105192	Xhamia e Re
2455409649	20.7841733	40.6244234	
2455409651	20.7842178	40.6254347	
2458231160	20.7796336	40.6112399	
2458231162	20.7769540	40.6183021	Posta Shqiptare
2458235214	20.7786114	40.6177362	
2458237028	20.7781102	40.6180967	
2458239279	20.7743862	40.6174213	
2458243205	20.7769954	40.6172557	
2458243206	20.7775077	40.6166887	
2458243209	20.7771403	40.6161074	
2458243210	20.7762712	40.6167793	
2458248354	20.7786966	40.6136253	
2458248355	20.7783312	40.6132950	
2458251985	20.7795368	40.6137584	
